,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Identifier_Categories_FD,Item_Identifier_Categories_NC,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
7730,12.3,0,0.186250852,37.2874,2,2,0,176.437,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1687,11.6,1,0.079251097,79.2276,2,2,2,649.8208,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1863,19.35,1,0.021453493,120.3098,1,1,1,2530.7058,19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2301,7.26,0,0.014482278,118.115,2,2,2,1864.24,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1973,12.1,0,0.029827665,144.3444,2,0,1,2612.5992,24,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
823,15.2,0,0.033735909,110.9912,2,2,2,1856.2504,14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6919,9.3,0,0.044624064,245.4802,3,2,1,3193.8426,36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
7,12.857645184135976,0,0.127469857,107.7622,2,2,3,4022.7636,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2515,14.1,0,0.06682033,198.9084,3,2,1,4761.8016,36,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
8259,7.72,0,0.051970838,79.7986,1,1,1,2336.958,19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2373,4.615,1,0.102407778,234.33,2,1,1,3961.51,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3079,5.98,0,0.075495088,55.3614,3,2,1,497.3526,36,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7654,15.5,0,0.103422709,144.847,1,1,1,1717.764,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
437,16.7,1,0.052517969,115.4176,2,1,1,687.1056,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
774,12.857645184135976,0,0.014560297,81.425,2,2,3,1331.6,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2219,8.76,0,0.050130529,128.3336,2,0,1,2556.672,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5526,14.8,1,0.073468631,110.857,2,2,0,329.571,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4770,16.35,0,0.058034349,124.802,2,2,0,253.004,25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3740,17.6,1,0.026827052,47.8402,2,2,0,91.8804,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1993,5.82,1,0.077319079,255.433,1,0,1,4357.661,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5479,13.0,1,0.045239326,174.1054,2,1,1,4377.635,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6973,18.85,0,0.167552202,193.1136,1,1,1,2332.9632,19,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7387,12.857645184135976,0,0.084245356,164.6526,1,0,0,657.8104,38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5658,10.1,0,0.046584552,61.2878,1,0,1,1272.3438,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
860,20.35,0,0.054362695,117.9466,2,1,1,1649.8524,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
7754,6.36,0,0.120443298,45.406,3,2,1,1118.544,36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
120,13.0,0,0.035307322,47.5034,2,1,1,680.4476,16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1542,20.6,1,0.046208155,178.0344,2,2,2,1605.9096,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
1988,12.65,0,0.105265475,159.9578,2,2,0,962.7468,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3348,12.6,0,0.161039887,210.2612,2,2,0,418.1224,25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8298,16.5,1,0.068112874,104.599,1,1,1,2889.572,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4853,10.395,0,0.031288338,159.5604,2,1,1,2852.2872,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7648,5.8,0,0.131221393,87.8172,2,1,1,1070.6064,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8069,19.0,0,0.129309277,188.8872,1,1,1,3592.6568,19,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3956,12.857645184135976,0,0.0,188.1872,2,2,3,3214.4824,38,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1068,18.6,0,0.039294854,246.6802,1,0,1,2702.4822,26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6819,8.51,0,0.016135764,195.6478,2,0,1,4262.4516,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
618,16.0,1,0.065009745,79.5986,3,2,1,934.7832,36,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
7757,18.0,0,0.047473135,170.5422,2,1,1,3103.9596,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
7861,12.857645184135976,0,0.117825569,43.2796,1,0,0,41.2796,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2111,14.35,1,0.091054989,231.8984,2,0,1,4633.968,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4140,19.35,1,0.082250863,48.7034,1,1,1,534.6374,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1155,14.75,0,0.089686322,115.3518,2,2,2,1821.6288,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3982,10.8,0,0.082549896,193.7504,1,0,1,4602.0096,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2616,7.97,0,0.034647829,171.2422,2,1,1,3103.9596,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1878,20.0,1,0.051596927,128.0678,2,1,1,1780.3492,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1571,9.195,1,0.077995641,107.1596,3,2,1,2804.3496,36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
133,8.89,0,0.009163216,101.7016,2,2,0,101.2016,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4875,12.1,0,0.030102335,74.767,3,2,1,2220.443,36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
8147,9.0,0,0.019586115,170.2474,2,2,2,4211.185,14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2541,6.765,1,0.087260103,105.0306,1,0,1,2090.612,26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
421,13.15,0,0.036746479,181.2976,2,1,1,3259.7568,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
157,18.6,0,0.152918384,99.8358,2,1,1,1910.1802,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
8373,12.857645184135976,0,0.042758477,88.4172,2,2,3,2051.9956,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6749,11.1,0,0.044823438,174.2054,1,0,1,1926.1594,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
5756,7.85,0,0.163310805,143.5444,2,1,1,3628.61,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5959,21.25,0,0.019407069,119.3756,3,2,1,3271.7412,36,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
2548,18.85,0,0.16758389,194.6136,1,0,1,2721.7904,26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2546,20.1,0,0.074931201,108.9228,2,2,2,1105.228,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
64,12.857645184135976,0,0.026015519,255.8356,2,2,3,2543.356,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
6691,6.765,1,0.087187488,105.5306,3,2,1,1567.959,36,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6607,12.35,1,0.033951827,197.2426,2,1,1,2966.139,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2652,15.25,1,0.065896556,179.266,1,0,1,1438.128,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
6755,17.35,1,0.027653795,88.0856,2,0,1,1318.284,24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4360,18.25,0,0.077709902,259.6962,1,1,1,5438.9202,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
3237,12.857645184135976,0,0.077132215,197.411,2,2,3,5892.33,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3702,6.8,0,0.062762374,50.4034,2,2,0,48.6034,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5258,20.85,0,0.021312043,104.9306,3,2,1,2299.6732,36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6534,15.6,1,0.035561344,112.1518,2,0,1,1821.6288,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
7552,10.5,1,0.11733375,164.121,2,1,1,2773.057,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1643,5.635,0,0.0,148.705,2,0,1,1198.44,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3782,11.1,1,0.036083537,175.4712,2,0,1,2988.1104,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4894,17.75,0,0.073559521,33.9216,2,1,1,830.9184,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3737,17.6,0,0.058181585,154.4314,2,0,1,2326.971,24,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3420,12.857645184135976,1,0.037768989,88.5856,2,2,3,1845.5976,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2246,17.6,0,0.056379439,42.7454,2,0,1,293.6178,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4505,9.695,0,0.114170506,158.9604,2,1,1,1743.0644,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3827,17.6,0,0.010031539,161.5552,3,2,1,1787.0072,36,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
231,12.857645184135976,1,0.13956116,170.4764,2,2,3,3435.528,38,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8260,10.695,0,0.0,60.5904,2,1,1,410.1328,16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
6748,13.35,1,0.149338159,178.666,1,1,1,1797.66,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
6148,15.75,0,0.055015935,194.3452,2,0,1,2740.4328,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
124,12.6,0,0.049058014,62.7194,2,1,1,866.8716,16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
6020,14.15,0,0.184254826,82.4276,2,2,2,1218.414,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7002,12.857645184135976,0,0.176834351,172.1422,2,2,3,5000.8238,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6972,13.6,0,0.11830085,196.2136,2,1,1,1944.136,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
2481,15.7,0,0.122742389,134.2942,2,1,1,1192.4478,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3263,15.2,0,0.019142452,237.5248,2,1,1,3318.3472,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
7006,9.895,1,0.048738014,262.1278,2,0,1,3904.917,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4461,15.75,0,0.055154296,195.5452,2,2,2,1174.4712,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2380,6.235,0,0.118858866,263.291,2,0,1,3418.883,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
189,6.525,0,0.090436094,85.0882,2,0,1,2233.0932,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8086,12.857645184135976,0,0.014153743,145.6418,2,2,3,3825.6868,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4663,12.857645184135976,1,0.02439015,95.9068,2,2,3,3207.8244,38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1010,14.0,1,0.031267496,51.464,1,0,1,692.432,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
655,19.75,0,0.014301326,103.0332,1,0,1,1230.3984,26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5872,11.0,0,0.008944844,122.3756,1,1,1,2059.9852,19,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4954,12.857645184135976,0,0.063462048,157.563,2,2,3,1721.093,38,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3466,16.75,0,0.105282932,156.963,2,2,2,2816.334,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
7818,17.75,0,0.058168807,249.575,2,2,0,499.35,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8366,13.65,0,0.065618434,47.6402,1,1,1,459.402,19,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3597,7.97,0,0.0,173.7422,2,1,1,2759.0752,21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1421,6.65,0,0.053591345,149.7734,2,1,1,2375.5744,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
5710,17.7,0,0.029999653,169.7816,2,1,1,2013.3792,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
4604,12.857645184135976,0,0.12517151,88.9198,2,2,3,3139.9128,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4167,5.985,0,0.095989602,127.3678,2,1,1,508.6712,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
642,16.0,0,0.041177505,142.3496,2,1,1,3246.4408,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
5600,19.35,1,0.018562604,110.5544,1,0,1,1565.9616,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
3202,4.88,1,0.134037,53.3298,2,2,2,539.298,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
279,12.857645184135976,0,0.044248175,126.202,2,2,3,3668.558,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
3999,19.1,0,0.038720852,210.8586,2,2,2,6331.758,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
7498,12.857645184135976,1,0.1748389,142.8786,1,0,0,433.4358,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4133,11.395,1,0.069728296,233.9616,2,1,1,1406.1696,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2018,11.15,0,0.0,44.7744,2,1,1,181.0976,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2294,18.35,0,0.069745165,190.2872,2,2,0,378.1744,25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6957,7.59,1,0.14526636,172.908,2,0,1,6231.888,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3320,12.857645184135976,0,0.025841875,120.7414,2,2,3,4386.2904,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1889,12.857645184135976,0,0.047665717,42.177,2,2,3,1255.033,38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
234,13.0,0,0.099325278,45.406,1,0,1,605.878,26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4370,17.25,1,0.047266211,97.0068,1,0,1,1846.9292,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
6769,12.857645184135976,0,0.075603699,215.1218,2,2,3,3205.827,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
5833,11.5,0,0.171779865,126.0704,2,2,2,1627.2152,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
8452,21.25,0,0.024795057,147.4102,2,1,1,3791.0652,16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
4912,15.25,1,0.0,178.166,2,1,1,4853.682,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
7104,20.5,0,0.143506376,34.719,2,0,1,768.999,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2158,16.85,1,0.080015028,111.8544,2,2,2,1677.816,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
5165,21.2,1,0.0,173.6738,2,0,1,2954.1546,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
6642,15.2,0,0.012141036,48.7034,2,1,1,680.4476,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2189,10.8,0,0.052363244,236.5564,2,1,1,5243.8408,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1236,9.3,0,0.174317307,106.7964,1,1,1,841.5712,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
3082,6.17,0,0.010652508,65.6826,2,1,1,774.9912,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4201,13.35,1,0.014656564,208.5638,2,1,1,2277.7018,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2595,12.857645184135976,0,0.018632082,82.9908,1,0,0,503.3448,38,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6231,10.195,1,0.147492524,141.5838,2,1,1,1685.8056,16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
6091,13.5,0,0.094603404,187.0872,2,2,2,3214.4824,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6266,20.0,0,0.057527544,43.1086,2,2,0,89.2172,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4995,5.82,1,0.077475884,255.333,2,1,1,4870.327,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2280,20.85,1,0.062212713,88.1514,1,1,1,1151.1682,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7840,10.695,0,0.057792343,61.4536,1,0,1,428.7752,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2986,8.895,0,0.026451028,210.3954,2,2,2,5001.4896,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2450,17.6,0,0.018982338,237.059,2,2,2,2836.308,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6567,12.1,0,0.029781363,146.9444,1,0,1,1596.5884,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3885,8.18,1,0.082333019,58.1588,3,2,1,343.5528,36,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6023,19.6,0,0.034093203,56.6614,2,1,1,1492.0578,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
297,6.095,0,0.081196619,141.4154,1,0,1,1418.154,26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5991,19.1,0,0.064547828,212.8586,2,2,0,422.1172,25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3441,20.7,1,0.100378096,122.4388,2,1,1,1238.388,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
958,7.865,0,0.061405051,166.3526,2,1,1,1973.4312,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
5751,6.11,1,0.151827552,43.0086,3,2,1,490.6946,36,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7904,12.5,0,0.020739698,198.9742,2,1,1,995.371,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7671,12.15,0,0.06227604,37.9532,1,1,1,1078.596,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
5022,12.857645184135976,1,0.191500528,121.2098,1,0,0,120.5098,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6150,9.3,1,0.02346559,197.6084,2,2,0,595.2252,25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2493,9.06,0,0.009791467,213.256,2,0,1,4687.232,24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2455,18.7,0,0.046088273,153.6682,1,0,1,3506.7686,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8479,8.395,0,0.039553606,99.1042,2,0,1,2579.3092,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
960,12.857645184135976,0,0.029380407,114.715,2,2,3,1864.24,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
8137,10.195,0,0.107564024,149.0076,2,0,1,1182.4608,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
